CDN,DISTRICT NAME,"2004-2005
ADA","2004-2005
WADA","2005-2006
ADA","2005-2006
WADA","2006-2007
ADA","2006-2007
WADA","2007-2008
ADA","2007-2008
WADA","2008-2009
ADA","2008-2009
WADA","2009-2010
ADA","2009-2010
WADA","2010-2011
ADA","2010-2011
WADA","2011-2012
ADA","2011-2012
WADA","2012-2013
ADA","2012-2013
WADA","2013-2014
ADA","2013-2014
WADA"," 2014-2015
ADA"," 2014-2015
WADA","2015-2016
ADA","2015-2016 
WADA"
218901,SONORA ISD,917.874,1558.147179,934.668,1593.092535,914.469,1528.613199,913.69,1505.128,914.961,1478.063,885.225,1449.293,837.865,1426.227,844.786,1344.487,855.423,1411.897,870.54,1475.462,854.202,1457.56,834.072,1420.828
152803,SOUTH PLAINS ACADEMY CHARTER DISTR,178.695,271.7088299,127.433,214.0191909,128.864,239.101586,119.636,205.2978974,108.041,184.4054531,136.843,250.677,185.077,334.138,166.335,282.527,161.17,284.346,174.486,291.69,164.696,299.395,169.91,296.901
015908,SOUTH SAN ANTONIO ISD,8873.068,12450.45454,8810.441,12298.22156,8914.175,12390.68212,8934.062,12376.48,9102.145,12507.397,9076.088,12527.239,8987.985,12314.729,8944.088,11480.624,8950.012,12027.762,9122.782,12406.929,9085.523,12401.969,8988.744,12373.049
031916,SOUTH TEXAS ISD,1997.041,2753.683484,2108.991,2894.359786,2343.134,3178.369733,2522.567,3416.779,2660.015,3563.16,2893.917,3918.951,3020.129,4117.869,3095.486,4093.919,3213.22,4395.707,3213.289,4426.253,3218.546,4516.905,3443.425,4578.346
085903,SOUTHLAND ISD,156.901,300.1950202,147.134,288.0857411,137.302,277.831682,132.801,272.892,138.254,261.374,148.475,266.82,145.6,266.888,154.047,263.675,155.23,279.215,153.953,280.896,152.263,266.509,152.932,270.626
015917,SOUTHSIDE ISD,4494.039,6347.121993,4507.313,6326.233175,4539.143,6313.772043,4644.901,6367.106,4713.405,6343.567,4775.586,6465.781,4839.144,6630.71,4732.453,6144.933,4655.055,6298.503,4703.187,6537.108,4861.9,6784.133,5110.55,7091.481
015912,SOUTHWEST ISD,9122.359,12588.6671,9362.038,12880.50306,9686.125,13271.78082,10092.3,13812.939,10439.763,14262.67,10631.868,14615.161,11012.217,15031.259,11495.494,14735.349,11979.767,16027.745,12322.271,16735.344,12551.973,17132.386,12660.032,17404.921
015807,SOUTHWEST PREPARATORY SCHOOL,839.761,1111.737735,926.114,1277.302637,867.659,1261.884833,811.223,1226.814729,627.549,986.6157292,639.669,1080.191,562.936,990.311,381.07,679.778,425.055,696.315,563.596,908.539,766.845,1228.228,759.756,1257.618
101838,SOUTHWEST SCHOOL,545.625,816.5120559,730.134,1092.682046,943.871,1562.727368,990.13,1559.321073,817.871,1358.295758,1128.9,1909.246,1319.029,2217.481,1320.843,2044.998,1412.566,2202.617,1601.184,2572.806,1611.175,2674.973,1550.174,2601.843
140906,SPADE ISD,108.891,247.7338001,105.417,226.2021995,,,,,,,,,,,,,,,,,,,,
098904,SPEARMAN ISD,700.919,1246.980865,697.053,1237.029472,707.935,1239.439658,739.684,1289.848,750.633,1302.064,758.388,1306.759,778.847,1353.455,774.331,1271.928,814.6,1372.258,812.988,1391.347,810.264,1379.344,813.124,1396.646
170907,SPLENDORA ISD,2901.256,3885.696962,2972.739,3996.690534,3065.739,4139.374478,3063.442,4165.157,3132.78,4229.229,3159.798,4291.733,3203.875,4424.07,3217.07,4225.918,3231.414,4416.251,3337.994,4572.81,3353.95,4616.72,3501.166,4787.718
101920,SPRING BRANCH ISD,29437.186,39660.05813,29799.622,40246.94857,29326.995,39847.76234,29287.687,39397.612,29745.148,40313.748,29846.44,40124.335,30369.517,40045.811,31063.256,38464.136,32057.924,41573.328,32474.392,42794.5,32454.503,42796.021,32605.879,43301.116
117907,SPRING CREEK ISD,92.328,160.6603684,92.369,157.9022341,88.813,152.4825814,82.578,144.823,89.993,150.237,95.33,162.043,76.695,138.861,88.809,139.391,100.629,167.364,93.176,156.558,105.202,171.099,98.637,201.873
092907,SPRING HILL ISD,1665.98,2125.404755,1686.152,2133.806922,1699.505,2144.991239,1743.357,2214.144,1783.85,2261.231,1733.469,2212.511,1777.999,2265.191,1822.997,2198.131,1786.293,2264.212,1746.084,2267.295,1777.196,2311.91,1808.42,2373.507
101919,SPRING ISD,26596.537,34778.21407,28985.411,38400.13881,29615.695,39731.80894,30473.12,40858.555,31497.259,42555.44,32633.771,43997.849,33483.128,45030.207,33426.053,43153.516,33047.169,44651.054,33591.393,45846.014,33898.456,46222.917,33664.491,46061.436
140907,SPRINGLAKE-EARTH ISD,364.739,681.8743106,362.392,665.4815238,348.524,640.8657339,356.847,633.025,371.14,643.567,376.856,661.487,365.08,658.753,370.259,625.103,376.701,661.882,349.05,625.833,355.239,630.967,354.495,655.431
184902,SPRINGTOWN ISD,3227.403,4365.717799,3243.072,4382.722545,3292.856,4426.722852,3298.498,4433.523,3287.67,4383.859,3238.15,4327.041,3180.232,4284.684,3126.213,3990.476,3155.923,4198.046,3106.75,4148.54,3104.13,4158.587,3136.991,4197.031
063903,SPUR ISD,251.72,499.6754472,242.587,486.1292517,257.617,505.7593885,257.394,506.818,252.95,499.854,271.94,528.502,273.329,541.92,255.973,484.024,257.747,505.148,252.455,503.782,244.399,491.917,253.451,507.905
229905,SPURGER ISD,424.048,706.842485,410.521,692.6923083,388.686,660.2867905,371.584,618.183,345.282,577.038,336.142,577.855,343.208,584.033,356.917,578.927,378.637,630.98,358.626,613.732,366.61,621.791,349.254,597.096
057836,ST ANTHONY SCHOOL,185.355,260.689,185.871,260.451,216.941,300.612,219.5,313.842,235.294,334.173,274.421,388.958,277.16,402.346,300.875,418.552,295.266,434.762,300.435,449.551,300.073,456.111,304.586,466.108
013801,ST MARY'S ACADEMY CHARTER SCHOOL,215.473,351.264,215.359,353.353,266.614,414.777,288.096,439.379,308.453,477.248,318.736,504.537,342.517,533.421,382.837,559.223,403.731,610.348,418.57,641.344,422.456,640.841,419.557,635.145
079910,STAFFORD MSD,2816.619,3518.391445,2884.194,3626.121169,2819.506,3578.002531,2743.414,3484.59,2862.628,3695.386,2938.972,4024.758,3010.465,4119.383,2949.043,3857.033,3095.165,4212.797,3207.531,4478.715,3161.427,4468.743,3164.511,4479.094
127906,STAMFORD ISD,645.889,1083.078446,625.285,1053.289988,593.413,1003.367474,580.788,974.594,585.261,974.002,578.08,965.264,579.26,973.436,593.289,947.306,625.65,1027.341,633.646,1036.747,621.067,1017.286,615.417,996.678
156902,STANTON ISD,709.057,1295.212576,712.687,1296.720642,703.876,1274.679711,690.809,1250.399,681.966,1228.912,717.989,1261.76,729.406,1280.803,740.553,1219.297,787.418,1316.66,818.518,1378.469,907.551,1503.284,927.05,1511.226
167903,STAR ISD,97.592,356.1021414,93.567,343.831537,89.965,269.9224623,69.425,182.63,61.444,163.312,63.7,133.386,58.001,125.796,51.819,104.312,56.188,116.321,38.158,79.667,,,,
101859,STEP CHARTER SCHOOL,,,,,81.084,127.003,135.409,204.808,170.606,271.43,201.326,324.261,229.48,375.564,241.537,376.967,278.426,448.777,296.539,490.315,329.637,548.78,337.388,570.745
174801,STEPHEN F AUSTIN STATE UNIVERSITY,,,,,,,,,150.764,193.879,216.761,277.451,255.871,328.71,252.498,304.467,247.937,314.068,241.773,313.803,245.52,318.598,236.717,306.437
072903,STEPHENVILLE ISD,3198.542,4215.904295,3281.377,4273.490637,3279.472,4248.463991,3264.139,4206.551,3265.002,4208.692,3317.305,4310.908,3386.629,4435.523,3360.503,4168.49,3431.524,4404.95,3463.167,4502.461,3372.751,4389.043,3451.292,4448.589
216901,STERLING CITY ISD,253.994,512.5792645,240.673,478.9645091,221.261,435.8580032,196.647,381.075,194.508,380.002,195.625,382.322,205.709,414.814,227.363,425.612,254.528,492.477,292.742,554.957,312.735,588.034,311.404,577.812
247906,STOCKDALE ISD,702.202,1112.209988,698.059,1089.1323,705.973,1090.961977,737.957,1150.009,743.308,1157.042,732.287,1165.144,737.364,1194.541,736.429,1124.474,749.518,1199.254,752.486,1223.991,769.133,1260.412,748.217,1218.731
211902,STRATFORD ISD,580.517,1069.554705,581.366,1072.596863,558.983,1024.092262,545.733,1010.056,570.203,1048.923,551.671,1032.27,545.57,1018.198,542.409,963.395,547.706,1007.506,560.47,1041.354,535.471,1005.81,537.107,1010.449
182905,STRAWN ISD,178.204,308.7037411,171.507,301.5416142,174.373,297.9989782,179.022,309.592,177.413,308.752,171.647,303.36,164.789,298.279,167.452,279.509,185.5,315.54,183.712,323.269,162.841,290.131,160.692,283.395
140908,SUDAN ISD,360.589,738.3573804,350.746,701.4972941,351.473,708.2724634,354.677,710.055,349.514,682.914,381.253,738.391,393.605,769.18,418.08,768.767,417.868,795.371,415.385,806.612,399.325,783.323,427.558,817.858
112910,SULPHUR BLUFF ISD,232.865,409.2628556,216.601,377.8992026,219.114,383.2337481,222.587,378.627,224.454,384.044,218.798,373.932,213.872,362.294,204.98,333.732,208.466,357.438,206.211,365.411,199.918,346.048,205.225,350.474
112901,SULPHUR SPRINGS ISD,3860.538,5185.752303,3883.481,5205.157942,3834.555,5111.741111,3760.246,4960.272,3847.222,5049.905,3801.86,4965.295,3846.119,5034.683,3889.018,4843.655,3871.921,5073.225,3951.006,5236.382,4057.578,5401.138,4021.701,5413.842
110907,SUNDOWN ISD,514.004,807.6310056,500.344,792.4391502,521.461,816.6095759,548.083,842.447,567.469,856.914,592.19,896.623,579.812,883.091,596.39,842.832,588.729,880.133,587.497,877.046,590.497,877.637,583.932,887.491
057919,SUNNYVALE ISD,439.796,633.5936874,514.071,725.129862,525.607,741.3471413,658.506,908.648,797.885,1083.576,973.287,1286.96,1106.054,1463.608,1180.462,1459.839,1244.911,1605.163,1326.459,1713.037,1469.503,1875.353,1581.032,2023.983
171902,SUNRAY ISD,493.103,795.7643429,504.127,816.71438,522.429,836.7906033,508.491,834.696,504.718,814.589,495.161,795.286,496.028,799.341,504.461,767.139,498.924,792.695,490.401,799.638,483.967,803.23,518.745,853.295
020906,SWEENY ISD,1948.505,2431.81276,1959.51,2458.005992,1927.733,2431.921827,1851.746,2336.554,1840.218,2347.871,1823.972,2549.434,1855.682,2551.46,1826.973,2425.117,1805.603,2508.534,1779.737,2499.052,1810.473,2550.309,1888.652,2636.976
143905,SWEET HOME ISD,95.388,149.8751118,92.345,150.5616849,87.575,140.0398563,100.681,156.666,114.799,174.621,115.426,177.877,117.582,182.705,129.823,187.885,126.885,192.433,130.381,203.021,138.373,212.741,135.82,211.918
177902,SWEETWATER ISD,2069.971,2955.822475,2081.026,2995.087264,2084.212,2973.262311,2119.509,3001.684,2112.182,3011.705,2060.261,2970.897,2082.887,2995.747,2078.09,2848.505,2013.471,2865.775,2024.339,2903.953,2004.2,2865.514,2016.967,2899.361
205907,TAFT ISD,1353.519,2100.545127,1307.557,2044.919395,1268.804,2011.368836,1222.325,1935.917,1180.857,1850.486,1048.791,1707.521,1029.58,1688.999,987.945,1519.759,1003.125,1578.104,1017.455,1615.892,1034.223,1647.197,1026.731,1618.98
153904,TAHOKA ISD,651.415,1250.74961,630.635,1211.377344,585.642,1111.112544,559.621,1052.21,555.991,1043.902,557.801,1054.631,563.896,1054.07,555.886,967.283,560.151,1010.165,567.595,1043.993,544.392,1009.017,546.152,1022.237
146907,TARKINGTON ISD,1785.095,2371.309155,1832.573,2417.761389,1840.301,2439.582861,1845.894,2448.078,1821.223,2418.566,1852.664,2481.105,1775.65,2405.004,1784.23,2283.892,1740.696,2369.89,1745.031,2413.099,1743.536,2414.441,1763.318,2440.881
201910,TATUM ISD,1155.034,1624.619241,1154.259,1637.67893,1234.124,1729.124028,1307.143,1786.706,1367.962,1843.863,1391.972,1896.983,1449.106,1984.795,1476.082,1879.731,1537.951,2053.735,1614.037,2179.184,1606.978,2201.392,1569.291,2148.602
246911,TAYLOR ISD,2766.909,3829.113016,2812.829,3846.711833,2829.683,3903.57296,2889.302,3996.194,2917.475,4030.031,2898.418,4047.245,2857.221,4030.536,2894.406,3871,2946.707,4076.652,2973.26,4185.78,2975.737,4202.084,2940.004,4139.751
081904,TEAGUE ISD,1046.621,1541.567008,1089.818,1569.991211,1107.169,1592.447618,1112.811,1573.118,1121.193,1574.483,1139.196,1564.732,1161.445,1601.84,1157.319,1514.381,1150.958,1572.672,1200.538,1659.574,1209.263,1682.175,1197.597,1712.696
123803,TEKOA ACADEMY OF ACCELERATED STUDI,268.047,365.7661154,251.738,357.561721,269.45,401.075751,338.566,485.5957012,339.772,507.943957,356.968,561.563,391.498,623.138,411.36,618.779,379.339,599.903,320.928,520.316,371.186,568.57,408.172,642.319
014909,TEMPLE ISD,7489.218,10062.62229,7586.188,10223.53842,7637.959,10232.14015,7702.312,9992.981,7678.1,9919.132,7767.876,10013.99,7901.071,10244.391,7900.698,9699.739,7887.55,10110.969,7790.752,10225.454,7809.754,10309.22,7794.282,10333.131
210904,TENAHA ISD,359.639,648.7528266,386.404,697.0621353,383.706,700.5901456,389.041,717.281,422.497,776.76,443.55,805.538,492.123,867.317,536.399,892.611,514.37,915.353,530.49,956.378,513.934,938.83,536.902,969.538
022004,TERLINGUA CSD,180.443,389.0148559,174.687,376.2524391,157.838,338.020012,148.018,310.169,117.734,279.322,114.842,266.494,102.392,265.578,109.193,250.46,92.543,256.549,92.725,262.896,84.406,261.215,82.272,262.382
222901,TERRELL COUNTY ISD,145.242,303.4325576,134.341,295.5552691,129.169,271.6840134,132.858,268.986,150.793,293.85,148.098,292.315,123.96,290.836,111.44,256.094,109.895,257.235,126.109,267.274,125.906,257.673,142.105,277.722
129906,TERRELL ISD,3864.634,5491.909307,4056.524,5688.555155,4131.092,5773.857213,4024.229,5619.903,4016.938,5518.379,3886.388,5363.168,3794.856,5254.063,3850.024,5099.429,3836.567,5280.196,3810.871,5377.115,3853.243,5462.616,3861.768,5434.591
057804,TEXANS CAN ACADEMIES,1424.84,1988.589304,1750.536,2484.186475,1765.196,2656.394098,1855.183,2886.040856,1677.875,2728.17409,1673.668,2885.874,1623.359,2814.585,1826.042,2924.254,1768.887,2955.101,3661.578,6167.001,3862.691,6426.169,4134.107,6833.028
019907,TEXARKANA ISD,5334.524,7364.133025,5432.09,7419.939718,5510.109,7449.656116,5810.619,7772.587,6019.367,7994.682,6200.27,8177.193,6324.442,8344.16,6420.374,7999.575,6458.977,8362.235,6550.068,8626.115,6480.582,8581.991,6357.655,8478.933
240503,TEXAS A&M INTERNATIONAL UNIVERSITY,,,,,,,,,,,,,,,,,,,,,40.806,59.127,91.163,130.899
123503,TEXAS ACADEMY OF LEADERSHIP IN THE,50,72.82544621,59.315,86.75411257,65.647,95.91595187,62.759,91.206,65.647,95.914,65.868,96.233,65.647,95.923,55.391,74.949,55.412,79.5,45.583,66.444,56.932,82.821,45.874,66.867
084906,TEXAS CITY ISD,5357.713,7035.814527,5394.075,7066.263886,5301.615,6945.2236,5309.762,6969.771,5432.446,7079.465,5404.229,7116.73,5422.656,7126.093,5426.949,6774.533,5462.363,7117.675,5618.254,7445.445,5827.415,7769.713,5839.001,7830.814
221801,TEXAS COLLEGE PREPARATORY ACADEMIE,189.746,262.7278278,173.191,242.7748069,2037.41,3013.856192,2472.366,3533.210503,3494.699,4926.287708,4401.994,6601.949,5834.523,8605.671,6547.803,8366.427,9181.484,12472.156,10271.846,14351.68,11811.48,16481.73,12205.07,16922.122
227805,TEXAS EMPOWERMENT ACADEMY,115.795,173.2592132,111.28,166.877383,115.907,166.8847603,118.001,174.8522461,132.406,198.6081421,210.581,318.899,229.607,357.25,241.828,351.685,207.905,323.373,223.681,341.985,215.855,332.556,267.214,398.111
226801,TEXAS LEADERSHIP,,,,,,,,,,,594.089,872.133,711.858,1024.928,809.685,1096.966,915.78,1301.078,1148.917,1653.834,1686.419,2412.085,2243.007,3223.762
105802,TEXAS PREPARATORY SCHOOL,79.015,124.09,85.604,131.327,83.305,127.48,66.616,103.08,77.96,123.833,104.705,155.947,133.864,203.775,138.905,199.676,133.148,195.28,185.336,272.167,264.695,390.358,242.749,377.513
220814,TEXAS SCHOOL OF THE ARTS,,,,,,,131.204,167.473,147.139,193.053,146.761,190.879,145.63,193.773,153.946,190.115,285.471,366.197,316.083,414.131,319.435,417.586,315.302,405.161
170801,TEXAS SERENITY ACADEMY,,,137.001,181.5238199,196.715,328.1241349,227.709,448.6409481,304.738,477.3040722,365.099,592.109,375.323,601.39,390.862,589.01,391.706,624.988,382.489,627.593,369.672,606.704,367.625,601.378
211901,TEXHOMA ISD,124.551,244.0487446,121.715,249.1265619,120.576,235.1858957,115.271,225.125,108.241,220.707,101.49,221.894,85.214,225.485,73.962,138.28,95.649,225.613,99.025,233.78,93.974,238.165,90.592,239.317
056902,TEXLINE ISD,141.771,281.1564547,140.256,283.3479645,146.048,289.9802145,147.208,296.093,145.394,292.393,152.135,312.915,158.526,330.913,134.581,287.083,134.979,283.613,148.544,307.445,160.423,331.444,158.528,328.665
227828,THE EXCEL CENTER,,,,,,,,,,,,,,,,,,,,,,,117.486,207.02
227827,THE EXCEL CENTER (FOR ADULTS),,,,,,,,,,,,,,,,,,,,,98.297,153.168,91.797,143.779
101864,THE LAWSON ACADEMY,,,,,,,,,,,,,,,250.244,354.226,214.503,329.575,189.666,297.591,147.851,240.331,140.816,228.129
061803,THE LEGENDS ACADEMY,,,,,,,,,0,,30.395,45.691,58.115,87.419,62.518,88.981,,,,,,,,
101868,THE PRO-VISION ACADEMY,,,,,,,,,,,,,,,,,,,251.544,453.412,327.044,553.815,345.294,592.458
101861,THE RHODES SCHOOL,,,,,,,74.075,117.678,116.921,185.97,216.077,309.803,265.706,387.782,393.408,558.28,526.185,806.226,526.095,838.132,625.603,938.67,719.697,1099.699
057821,THE SCHOOL OF LIBERAL ARTS AND SCI,434.518,565.7302609,472.066,644.8871237,484.634,680.0992028,569.591,809.792097,653.882,955.990522,654.115,1036.082,,,,,,,,,,,,
101814,THE VARNETT PUBLIC SCHOOL,909.659,1305.474631,991.913,1406.870674,1163.003,1661.828605,1280.557,1862.622196,1235.91,1850.114418,1305.361,2049.39,1486.928,2308.538,1353.372,2051.708,1213.594,1986.098,1476.514,2341.975,1359.82,2211.134,1421.126,2267.602
220806,THERESA B LEE ACADEMY,234.358,351.6345312,257.541,342.7557806,174.685,202.9276615,103.167,123.5348621,0,0,,,,,,,,,,,,,,
166905,THORNDALE ISD,489.786,809.2114623,499.866,847.0255755,528.802,892.9944028,526.688,867.374,529.806,870.154,512.67,843.336,517.733,845.398,532.341,805.587,544.636,847.357,582.285,923.159,567.234,905.401,542.403,865.829
246912,THRALL ISD,495.82,784.9650182,529.195,824.7990226,552.121,853.507958,593.306,897.359,591.881,883.143,611.275,926.884,619.008,936.27,599.217,867.748,590.971,895.011,607.526,929.481,602.559,947.437,614.949,952.827
149902,THREE RIVERS ISD,625.181,1097.63443,623.793,1100.744108,599.777,1081.739433,594.288,1071.299,591.39,1061.969,589.526,1056.179,575.04,1039.828,585.092,991.987,587.94,1026.356,599.958,1059.445,658.039,1172.956,628.099,1140.193
072901,THREE WAY ISD,52.803,124.8090718,59.092,126.0718936,56.817,131.3181621,53.71,127.842,45.14,124.942,48.726,87.707,60.089,127.131,54.858,119.699,46.772,125.649,57.623,127.87,72.304,131.433,85.385,147.146
224901,THROCKMORTON ISD,201.967,395.9396417,201.912,405.8933205,199.823,407.2984884,210.717,429.766,204.787,411.351,195.496,392.36,197.19,394.315,188.725,361.81,183.041,352.885,178.485,356.618,179.587,359.371,153.934,310.969
158902,TIDEHAVEN ISD,864.632,1509.233113,837.05,1449.755623,817.914,1408.065982,795.174,1355.006,773.077,1332.233,765.837,1326.496,752.511,1315.567,741.422,1203.86,725.749,1266.67,736.367,1294.833,770.458,1341.317,827.684,1415.721
210905,TIMPSON ISD,535.177,900.2362528,543.855,921.648676,528.971,900.6753502,577.028,957.459,560.79,934.936,567.017,939.83,579.158,962.242,584.88,916.704,594.31,963.958,586.229,979.482,575.492,967.053,586.848,1000.391
091907,TIOGA ISD,158.474,270.5983704,162.264,278.6195725,156.017,272.4297006,136.906,246.353,136.818,237.235,143.146,249.913,126.524,225.045,149.371,237.238,209.854,349.076,266.192,447.114,341.947,564.062,423.668,669.508
111903,TOLAR ISD,546.58,843.0855695,576.054,892.3627963,579.902,899.0548725,571.737,889.201,555.648,861.171,564.722,869.398,591.265,916.665,588.781,856.692,597.437,895.846,634.67,939.407,691.818,1031.512,723.23,1048.424
091918,TOM BEAN ISD,806.123,1233.411884,820.27,1257.326432,802.316,1225.485341,788.622,1234.348,767.16,1219.898,748.09,1178.728,744.363,1182.837,735.336,1093.823,707.689,1103.243,672.552,1076.838,642.44,1060.107,643.323,1046.519
101921,TOMBALL ISD,8256.467,9937.513531,8511.056,10190.64158,8609.055,10293.45083,8796.636,10488.743,9181.048,10962.781,9645.97,11556.057,10065.588,12099.542,10555.748,11924.578,11163.71,13259.43,11904.455,14347.397,12619.816,15195.678,13459.412,16211.317
071908,TORNILLO ISD,1107.084,1740.186979,1148.782,1766.140087,1137.088,1747.670559,1173.006,1767.236,1179.55,1759.545,1234.249,1819.724,1247.431,1866.831,1250.441,1776.408,1254.719,1865.335,1255.907,1899.089,1189.106,1847.974,1115.022,1798.823
014802,TRANSFORMATIVE CHARTER ACADEMY,71.581,107.9898548,68.107,98.19782253,76.427,112.0927769,56.221,85.11407842,65.544,95.92202896,67.035,105.417,62.3,103.561,54.323,91.116,67.127,106.303,82.009,123.98,60.667,95.374,,
220801,TREETOPS SCHOOL INTERNATIONAL,256.404,302.6898858,214.415,266.9560496,206.3,267.3448051,237.555,305.8297242,323.434,405.2441962,338.601,444.659,296.001,383.374,313.741,380.515,325.513,418.108,319.185,418.994,345.011,447.863,375.401,487.788
221905,TRENT ISD,129.948,251.5109427,146.091,256.0448527,161.408,288.4485556,163.382,278.803,183.302,302.457,179.749,295.827,176.032,294.254,169.259,267.036,156.544,260.006,162.928,267.461,193.872,318.248,198.382,326.838
074912,TRENTON ISD,527.572,848.3924973,518.593,846.2828284,521.385,845.2082557,526.602,860.792,520.524,843.434,538.494,850.091,521.332,825.955,504.933,753.118,510.015,780.723,506.105,801.501,477.909,766.996,484.298,775.059
